CODEX;CODASS;CREDITS;CURS;Q;APR;NF;GR
337228;240015;6;2017;1;S;5;52
337229;240014;6;2017;1;N;4.3;40
337229;240011;6;2017;1;S;7;40
337229;240013;6;2017;1;S;5.5;40
337229;240015;6;2017;1;S;5.8;41
337229;240012;6;2017;1;S;6.6;40
337230;240015;6;2017;1;S;6;81
337230;240013;6;2017;1;N;3.3;80
337230;240012;6;2017;1;N;1.2;80
337230;240014;6;2017;1;N;3.4;80
337230;240011;6;2017;1;N;2.5;80
337231;240015;6;2017;1;S;5.8;31
337231;240011;6;2017;1;S;6;30
337231;240014;6;2017;1;S;6.1;30
337231;240013;6;2017;1;N;3.4;30
337231;240012;6;2017;1;S;5.6;30
337233;240014;6;2017;1;S;7;70
337233;240015;6;2017;1;N;0;72
337233;240012;6;2017;1;N;2.4;70
337233;240013;6;2017;1;N;4;70
337233;240011;6;2017;1;N;3;70
337234;240013;6;2017;1;N;0.3;20
337234;240014;6;2017;1;N;0;20
337234;240011;6;2017;1;N;2;20
337234;240015;6;2017;1;N;0;22
337234;240012;6;2017;1;N;1.7;20
337238;240015;6;2017;1;N;0.5;62
337238;240014;6;2017;1;S;7.5;60
337238;240012;6;2017;1;S;6.2;60
337238;240013;6;2017;1;S;6.1;60
337238;240011;6;2017;1;N;4;60
337239;240011;6;2017;1;N;3.5;30
337239;240015;6;2017;1;S;7.3;32
337239;240012;6;2017;1;S;5.3;30
337239;240014;6;2017;1;S;5.1;30
337239;240013;6;2017;1;N;4.2;30
337240;240011;6;2017;1;N;2.5;70
337240;240013;6;2017;1;S;5.1;70
337240;240015;6;2017;1;N;3.4;72
337240;240012;6;2017;1;N;4.2;70
337240;240014;6;2017;1;S;5.3;70
337241;240011;6;2017;1;S;8;20
337241;240014;6;2017;1;S;8.2;20
337241;240013;6;2017;1;S;5.7;20
337241;240015;6;2017;1;S;6.2;21
337241;240012;6;2017;1;S;5.9;20
337242;240011;6;2017;1;N;2.5;40
337242;240014;6;2017;1;S;5.1;40
337242;240013;6;2017;1;S;5;40
337242;240015;6;2017;1;S;5.9;41
337242;240012;6;2017;1;S;6.3;40
337243;240013;6;2017;1;S;6.2;70
337243;240012;6;2017;1;S;6.6;70
337243;240011;6;2017;1;S;7;70
337243;240014;6;2017;1;S;8.4;70
337243;240015;6;2017;1;S;10;72
337245;240013;6;2017;1;S;5;50
337245;240015;6;2017;1;S;5;51
337245;240011;6;2017;1;N;4;50
337245;240012;6;2017;1;S;6.4;50
337245;240014;6;2017;1;S;6.3;50
337246;240014;6;2017;1;S;7.9;50
337246;240015;6;2017;1;N;0.2;51
337246;240012;6;2017;1;S;6.2;50
337246;240013;6;2017;1;N;3.5;50
337246;240011;6;2017;1;N;4.5;50
337247;240014;6;2017;1;S;6.9;20
337247;240011;6;2017;1;S;6;20
337247;240015;6;2017;1;S;6.9;21
337247;240013;6;2017;1;S;5.1;20
337247;240012;6;2017;1;S;5;20
337248;240014;6;2017;1;S;7.8;60
337248;240015;6;2017;1;S;8.8;62
337248;240012;6;2017;1;S;7.6;60
337248;240013;6;2017;1;S;5.7;60
337248;240011;6;2017;1;S;6.5;60
337249;240013;6;2017;1;N;4.4;50
337249;240015;6;2017;1;S;5.6;52
337249;240011;6;2017;1;N;4;50
337249;240014;6;2017;1;S;5.6;50
337249;240012;6;2017;1;S;6;50
337250;240011;6;2017;1;S;5;50
337250;240015;6;2017;1;S;6.3;51
337250;240012;6;2017;1;N;4;50
337250;240014;6;2017;1;S;7.7;50
337250;240013;6;2017;1;S;6;50
337251;240014;6;2017;1;S;7.7;40
337251;240011;6;2017;1;N;4.5;40
337251;240013;6;2017;1;S;5.2;40
337251;240012;6;2017;1;S;8.1;40
337251;240015;6;2017;1;S;9;42
337253;240013;6;2017;1;S;5;30
337253;240014;6;2017;1;S;6.2;30
337253;240012;6;2017;1;S;5.1;30
337253;240011;6;2017;1;S;5;30
337253;240015;6;2017;1;S;8;32
337254;240015;6;2017;1;S;7;11
337254;240011;6;2017;1;N;4.5;10
337254;240014;6;2017;1;S;6.9;10
337254;240013;6;2017;1;S;6.8;10
337254;240012;6;2017;1;S;7.2;10
337255;240015;6;2017;1;S;6;22
337255;240013;6;2017;1;N;2.4;20
337255;240011;6;2017;1;N;3;20
337255;240014;6;2017;1;N;3.1;20
337255;240012;6;2017;1;N;2.3;20
337256;240015;6;2017;1;S;8.8;92
337256;240013;6;2017;1;N;4;90
337256;240014;6;2017;1;S;6;90
337256;240011;6;2017;1;N;3;90
337256;240012;6;2017;1;N;1.3;90
337257;240015;6;2017;1;S;8;21
337257;240013;6;2017;1;S;5;20
337257;240012;6;2017;1;S;5.3;20
337257;240014;6;2017;1;S;6.3;20
337257;240011;6;2017;1;S;6;20
337258;240012;6;2017;1;S;6.3;70
337258;240015;6;2017;1;N;0;72
337258;240013;6;2017;1;N;4.4;70
337258;240011;6;2017;1;N;4.5;70
337258;240014;6;2017;1;S;5.5;70
337259;240014;6;2017;1;S;5.2;40
337259;240013;6;2017;1;S;5.1;40
337259;240011;6;2017;1;N;4;40
337259;240012;6;2017;1;S;6;40
337259;240015;6;2017;1;N;2;41
337260;240015;6;2017;1;N;4.1;82
337260;240012;6;2017;1;N;3;80
337260;240014;6;2017;1;N;4.5;80
337260;240011;6;2017;1;N;3.5;80
337260;240013;6;2017;1;N;3.9;80
337261;240013;6;2017;1;N;2.4;70
337261;240014;6;2017;1;N;2.6;70
337261;240015;6;2017;1;N;0;71
337261;240012;6;2017;1;N;0.3;70
337261;240011;6;2017;1;N;3;70
337262;240014;6;2017;1;S;7.6;60
337262;240012;6;2017;1;S;5.9;60
337262;240013;6;2017;1;N;4.7;60
337262;240015;6;2017;1;S;8.1;61
337262;240011;6;2017;1;S;6.5;60
337263;240012;6;2017;1;N;3.8;70
337263;240015;6;2017;1;S;6;71
337263;240014;6;2017;1;N;1.2;70
337263;240013;6;2017;1;N;4.6;70
337263;240011;6;2017;1;N;4.5;70
337264;240013;6;2017;1;S;6;40
337264;240014;6;2017;1;S;6.5;40
337264;240012;6;2017;1;S;6.6;40
337264;240011;6;2017;1;N;3;40
337264;240015;6;2017;1;S;6.1;41
337265;240011;6;2017;1;N;3.5;50
337265;240012;6;2017;1;N;2.6;50
337265;240014;6;2017;1;S;5.2;50
337265;240013;6;2017;1;N;3.2;50
337265;240015;6;2017;1;S;6;51
337266;240011;6;2017;1;N;2;60
337266;240015;6;2017;1;N;0.5;61
337266;240014;6;2017;1;N;3.7;60
337266;240013;6;2017;1;N;3.3;60
337266;240012;6;2017;1;N;2.7;60
337267;240014;6;2017;1;S;5.5;80
337267;240013;6;2017;1;N;4.4;80
337267;240015;6;2017;1;S;7.8;81
337267;240012;6;2017;1;S;8.2;80
337267;240011;6;2017;1;S;7.5;80
337268;240011;6;2017;1;N;3.5;90
337268;240014;6;2017;1;S;6;90
337268;240015;6;2017;1;N;2.4;92
337268;240013;6;2017;1;N;3.5;90
337268;240012;6;2017;1;N;2;90
337270;240014;6;2017;1;S;7.2;10
337270;240015;6;2017;1;S;7.8;11
337270;240013;6;2017;1;S;5.9;10
337270;240012;6;2017;1;S;6.3;10
337270;240011;6;2017;1;N;4;10
337271;240013;6;2017;1;N;1.8;60
337271;240015;6;2017;1;S;6.1;61
337271;240014;6;2017;1;N;1.4;60
337271;240012;6;2017;1;N;2.3;60
337271;240011;6;2017;1;N;3;60
337273;240014;6;2017;1;N;2.9;80
337273;240015;6;2017;1;S;6;81
337273;240013;6;2017;1;N;4.3;80
337273;240011;6;2017;1;S;5.5;80
337273;240012;6;2017;1;S;5;80
337274;240014;6;2017;1;S;6.8;60
337274;240013;6;2017;1;S;5.6;60
337274;240011;6;2017;1;S;6;60
337274;240012;6;2017;1;S;5.4;60
337274;240015;6;2017;1;N;4.2;62
337275;240015;6;2017;1;S;5;51
337275;240013;6;2017;1;S;5;50
337275;240012;6;2017;1;N;3.4;50
337275;240014;6;2017;1;S;7.7;50
337275;240011;6;2017;1;N;4.5;50
337276;240011;6;2017;1;N;3;30
337276;240015;6;2017;1;N;3;31
337276;240013;6;2017;1;N;3.1;30
337276;240014;6;2017;1;S;5;30
337276;240012;6;2017;1;N;2.1;30
337277;240015;6;2017;1;S;6.2;11
337277;240014;6;2017;1;S;8.7;10
337277;240013;6;2017;1;S;5.9;10
337277;240011;6;2017;1;S;6;10
337277;240012;6;2017;1;S;7.3;10
337278;240015;6;2017;1;S;6.2;12
337278;240013;6;2017;1;N;4.3;10
337278;240012;6;2017;1;N;1.5;10
337278;240014;6;2017;1;N;3.4;10
337278;240011;6;2017;1;N;2;10
337279;240014;6;2017;1;S;5;40
337279;240015;6;2017;1;S;9.7;42
337279;240012;6;2017;1;N;4.2;40
337279;240013;6;2017;1;S;6.7;40
337279;240011;6;2017;1;S;7;40
337280;240015;6;2017;1;S;6.7;12
337280;240011;6;2017;1;N;4.5;10
337280;240014;6;2017;1;S;8.3;10
337280;240012;6;2017;1;S;7.5;10
337280;240013;6;2017;1;S;6;10
337281;240014;6;2017;1;S;5.4;80
337281;240013;6;2017;1;N;3.8;80
337281;240015;6;2017;1;N;0.2;81
337281;240011;6;2017;1;N;4.5;80
337281;240012;6;2017;1;N;4.1;80
337283;240015;6;2017;1;N;0;71
337283;240012;6;2017;1;N;2.4;70
337283;240011;6;2017;1;N;4.5;70
337283;240014;6;2017;1;N;3.5;70
337283;240013;6;2017;1;N;3;70
337284;240012;6;2017;1;S;7.3;10
337284;240015;6;2017;1;S;7.3;11
337284;240011;6;2017;1;S;7.5;10
337284;240014;6;2017;1;S;7.7;10
337284;240013;6;2017;1;S;6.4;10
337285;240011;6;2017;1;S;5.5;30
337285;240012;6;2017;1;S;5.2;30
337285;240014;6;2017;1;S;6.2;30
337285;240015;6;2017;1;S;6.1;31
337285;240013;6;2017;1;S;5;30
337288;240013;6;2017;1;S;5;10
337288;240011;6;2017;1;S;6;10
337288;240015;6;2017;1;S;6.8;11
337288;240014;6;2017;1;S;8;10
337288;240012;6;2017;1;S;7.2;10
337289;240011;6;2017;1;N;4.5;50
337289;240013;6;2017;1;N;4.3;50
337289;240012;6;2017;1;S;5.3;50
337289;240014;6;2017;1;S;6.2;50
337289;240015;6;2017;1;S;5.5;52
337290;240012;6;2017;1;S;5.4;10
337290;240013;6;2017;1;S;5;10
337290;240014;6;2017;1;S;7.7;10
337290;240011;6;2017;1;S;6.5;10
337290;240015;6;2017;1;S;6.2;11
337291;240013;6;2017;1;S;8.1;20
337291;240015;6;2017;1;S;9.5;21
337291;240011;6;2017;1;S;6.5;20
337291;240012;6;2017;1;S;8.6;20
337291;240014;6;2017;1;S;9.6;20
337292;240013;6;2017;1;N;3.7;30
337292;240014;6;2017;1;S;7.3;30
337292;240011;6;2017;1;S;5;30
337292;240015;6;2017;1;S;5.6;31
337292;240012;6;2017;1;S;5.5;30
337293;240015;6;2017;1;N;0;52
337293;240011;6;2017;1;N;0.5;50
337293;240013;6;2017;1;N;3.5;50
337293;240012;6;2017;1;N;3.2;50
337293;240014;6;2017;1;N;2;50
337294;240012;6;2017;1;N;4;70
337294;240011;6;2017;1;N;3.5;70
337294;240013;6;2017;1;S;5;70
337294;240015;6;2017;1;S;6.3;72
337294;240014;6;2017;1;S;6.2;70
337295;240014;6;2017;1;N;2.9;30
337295;240012;6;2017;1;N;3.2;30
337295;240013;6;2017;1;N;4;30
337295;240011;6;2017;1;N;4;30
337295;240015;6;2017;1;N;2.2;31
337296;240014;6;2017;1;S;5.7;20
337296;240012;6;2017;1;N;2.4;20
337296;240011;6;2017;1;N;4.5;20
337296;240013;6;2017;1;N;3.7;20
337296;240015;6;2017;1;N;0.2;21
337297;240014;6;2017;1;S;5;60
337297;240012;6;2017;1;N;1.3;60
337297;240013;6;2017;1;N;2.8;60
337297;240015;6;2017;1;N;0;61
337297;240011;6;2017;1;S;7;60
337298;240014;6;2017;1;N;4.6;40
337298;240011;6;2017;1;N;3.5;40
337298;240012;6;2017;1;N;4.5;40
337298;240013;6;2017;1;N;4.3;40
337298;240015;6;2017;1;N;2.2;41
337299;240011;6;2017;1;N;4;70
337299;240015;6;2017;1;N;0.7;72
337299;240012;6;2017;1;N;4.4;70
337299;240014;6;2017;1;S;5.3;70
337299;240013;6;2017;1;N;2;70
337300;240015;6;2017;1;S;5;22
337300;240012;6;2017;1;N;4.6;20
337300;240013;6;2017;1;N;4.5;20
337300;240014;6;2017;1;S;5.3;20
337300;240011;6;2017;1;S;6.5;20
337301;240011;6;2017;1;N;4;60
337301;240015;6;2017;1;N;0.5;61
337301;240014;6;2017;1;S;5.1;60
337301;240013;6;2017;1;N;3.2;60
337301;240012;6;2017;1;N;1.4;60
337302;240013;6;2017;1;N;4.2;30
337302;240011;6;2017;1;N;3;30
337302;240014;6;2017;1;S;5;30
337302;240012;6;2017;1;N;2.6;30
337302;240015;6;2017;1;N;3.2;32
337303;240015;6;2017;1;S;8.3;32
337303;240013;6;2017;1;S;5;30
337303;240014;6;2017;1;S;7.3;30
337303;240012;6;2017;1;N;3.4;30
337303;240011;6;2017;1;S;5.5;30
337304;240011;6;2017;1;N;4;50
337304;240012;6;2017;1;S;6;50
337304;240014;6;2017;1;S;7.9;50
337304;240013;6;2017;1;N;3.8;50
337304;240015;6;2017;1;N;0;51
337305;240015;6;2017;1;S;6;41
337305;240014;6;2017;1;S;7.3;40
337305;240012;6;2017;1;N;4;40
337305;240011;6;2017;1;N;4.5;40
337305;240013;6;2017;1;S;5;40
337306;240011;6;2017;1;N;2;80
337306;240012;6;2017;1;N;3.6;80
337306;240014;6;2017;1;S;6.3;80
337306;240013;6;2017;1;N;3.6;80
337306;240015;6;2017;1;N;0.2;81
337307;240011;6;2017;1;N;4.5;50
337307;240012;6;2017;1;S;5.7;50
337307;240014;6;2017;1;S;7.4;50
337307;240015;6;2017;1;S;7.4;51
337307;240013;6;2017;1;N;4.6;50
337308;240014;6;2017;1;N;3.9;50
337308;240015;6;2017;1;S;7.2;51
337308;240011;6;2017;1;N;4;50
337308;240013;6;2017;1;S;5;50
337308;240012;6;2017;1;N;3.4;50
337309;240012;6;2017;1;S;5.7;10
337309;240015;6;2017;1;S;6;12
337309;240014;6;2017;1;N;3.7;10
337309;240011;6;2017;1;N;3.5;10
337309;240013;6;2017;1;N;3.5;10
337310;240013;6;2017;1;S;6;30
337310;240011;6;2017;1;S;6;30
337310;240015;6;2017;1;S;6;31
337310;240014;6;2017;1;S;8.4;30
337310;240012;6;2017;1;N;4.7;30
337311;240011;6;2017;1;S;7.5;30
337311;240012;6;2017;1;S;7.2;30
337311;240015;6;2017;1;S;7;32
337311;240014;6;2017;1;S;5.5;30
337311;240013;6;2017;1;S;5;30
337312;240015;6;2017;1;S;10;51
337312;240014;6;2017;1;S;8;50
337312;240011;6;2017;1;S;10;50
337312;240013;6;2017;1;S;7.9;50
337312;240012;6;2017;1;S;8.7;50
337313;240014;6;2017;1;S;7.7;10
337313;240011;6;2017;1;S;9.5;10
337313;240015;6;2017;1;S;6.2;12
337313;240013;6;2017;1;S;7.6;10
337313;240012;6;2017;1;S;8.6;10
337314;240013;6;2017;1;S;6.2;40
337314;240014;6;2017;1;N;4.1;40
337314;240011;6;2017;1;S;6;40
337314;240015;6;2017;1;N;2.2;42
337314;240012;6;2017;1;S;5.9;40
337315;240012;6;2017;1;S;6.7;70
337315;240014;6;2017;1;N;0.8;70
337315;240011;6;2017;1;S;5.5;70
337315;240015;6;2017;1;N;0.2;72
337315;240013;6;2017;1;N;4.3;70
337316;240023;6;2017;1;S;5;40
337316;240021;6;2017;1;S;6.7;40
337316;240022;6;2017;1;S;6.6;40
337316;240015;6;2017;1;S;10;11
337316;240011;6;2017;1;S;8.5;10
337316;240024;4.5;2017;1;S;8.3;40
337316;240013;6;2017;1;S;6.6;10
337317;240012;6;2017;1;S;5.5;20
337317;240011;6;2017;1;S;5;20
337317;240015;6;2017;1;S;9.7;21
337317;240014;6;2017;1;S;6.4;20
337317;240013;6;2017;1;S;5;20
337318;240013;6;2017;1;S;7;20
337318;240014;6;2017;1;S;6.4;20
337318;240012;6;2017;1;S;5.8;20
337318;240011;6;2017;1;S;5;20
337318;240015;6;2017;1;S;8.1;21
337320;240012;6;2017;1;S;5.9;30
337320;240011;6;2017;1;N;3.5;30
337320;240015;6;2017;1;S;6.8;32
337320;240013;6;2017;1;N;4.4;30
337320;240014;6;2017;1;S;6.1;30
337321;240014;6;2017;1;S;6.1;50
337321;240012;6;2017;1;N;2.9;50
337321;240011;6;2017;1;S;5.5;50
337321;240013;6;2017;1;S;5;50
337321;240015;6;2017;1;S;8.3;52
337322;240011;6;2017;1;S;8;10
337322;240013;6;2017;1;S;9;
337322;240014;6;2017;1;S;7.4;40
337322;240015;6;2017;1;S;9;
337322;240012;6;2017;1;S;7.8;40
337323;240014;6;2017;1;S;7;50
337323;240013;6;2017;1;N;3;50
337323;240011;6;2017;1;N;3;50
337323;240012;6;2017;1;N;3.3;50
337323;240015;6;2017;1;N;1.6;51
337324;240011;6;2017;1;S;5;90
337324;240023;6;2017;1;N;3.2;30
337324;240024;4.5;2017;1;S;5;30
337324;240021;6;2017;1;S;5;30
337324;240022;6;2017;1;S;6.2;30
337325;240014;6;2017;1;N;4.3;90
337325;240015;6;2017;1;S;7.8;91
337325;240013;6;2017;1;S;5.1;90
337325;240012;6;2017;1;N;3.2;90
337325;240011;6;2017;1;N;2.5;90
337326;240013;6;2017;1;S;5.5;40
337326;240015;6;2017;1;S;6;42
337326;240012;6;2017;1;N;4.2;40
337326;240011;6;2017;1;S;5;40
337326;240014;6;2017;1;N;4.3;40
337327;240011;6;2017;1;N;2.5;80
337327;240013;6;2017;1;N;3;80
337327;240015;6;2017;1;N;0;82
337327;240012;6;2017;1;N;1.1;80
337327;240014;6;2017;1;N;2.1;80
337328;240014;6;2017;1;S;6.8;60
337328;240015;6;2017;1;S;9.2;62
337328;240013;6;2017;1;S;5;60
337328;240012;6;2017;1;S;7.8;60
337328;240011;6;2017;1;S;6.5;60
337329;240012;6;2017;1;S;7;40
337329;240013;6;2017;1;N;3.5;40
337329;240015;6;2017;1;S;10;42
337329;240011;6;2017;1;S;7;40
337329;240014;6;2017;1;S;6.3;40
337330;240014;6;2017;1;S;7.6;40
337330;240012;6;2017;1;S;6.1;40
337330;240015;6;2017;1;S;9.8;42
337330;240013;6;2017;1;S;6.2;40
337330;240011;6;2017;1;S;6.5;40
337331;240021;6;2017;1;N;0;30
337331;240022;6;2017;1;N;1.1;30
337331;240015;6;2017;1;S;5.1;81
337331;240024;4.5;2017;1;S;5.3;30
337331;240013;6;2017;1;N;4.1;80
337332;240015;6;2017;1;S;7;61
337332;240012;6;2017;1;S;6.7;60
337332;240011;6;2017;1;S;6;60
337332;240014;6;2017;1;S;8;60
337332;240013;6;2017;1;S;5.1;60
337333;240014;6;2017;1;N;4.5;80
337333;240013;6;2017;1;N;4.2;80
337333;240015;6;2017;1;N;4;81
337333;240011;6;2017;1;N;4;80
337333;240012;6;2017;1;N;4;80
337334;240012;6;2017;1;S;7.9;10
337334;240013;6;2017;1;S;6.7;10
337334;240015;6;2017;1;S;7.4;11
337334;240011;6;2017;1;S;8.5;10
337334;240014;6;2017;1;S;9.6;10
337335;240013;6;2017;1;S;5.3;10
337335;240015;6;2017;1;S;9.3;11
337335;240011;6;2017;1;S;6.5;10
337335;240012;6;2017;1;N;4.7;10
337335;240014;6;2017;1;S;5.2;10
337336;240015;6;2017;1;S;8.2;12
337336;240012;6;2017;1;S;7.1;10
337336;240013;6;2017;1;S;5.9;10
337336;240011;6;2017;1;S;5.5;10
337336;240014;6;2017;1;S;7.8;10
337337;240011;6;2017;1;S;5.5;80
337337;240013;6;2017;1;S;5.2;80
337337;240015;6;2017;1;S;8;82
337337;240012;6;2017;1;N;1.7;80
337337;240014;6;2017;1;N;3.2;80
337338;240014;6;2017;1;S;5.1;10
337338;240013;6;2017;1;S;5;10
337338;240012;6;2017;1;S;5;10
337338;240015;6;2017;1;S;5.3;12
337338;240011;6;2017;1;N;4;10
337339;240014;6;2017;1;N;2.2;60
337339;240011;6;2017;1;N;0.5;60
337339;240013;6;2017;1;N;3.2;60
337339;240015;6;2017;1;S;5;61
337339;240012;6;2017;1;N;2.7;60
337340;240011;6;2017;1;N;2.5;60
337340;240013;6;2017;1;N;4.6;60
337340;240015;6;2017;1;N;4;62
337340;240014;6;2017;1;S;5.6;60
337340;240012;6;2017;1;N;2.7;60
337341;240011;6;2017;1;S;6;50
337341;240012;6;2017;1;N;4.7;50
337341;240014;6;2017;1;S;8.4;50
337341;240015;6;2017;1;S;9.4;52
337341;240013;6;2017;1;S;5.7;50
337342;240015;6;2017;1;N;2;51
337342;240014;6;2017;1;S;5.5;50
337342;240013;6;2017;1;S;5;50
337342;240012;6;2017;1;N;1.4;50
337342;240011;6;2017;1;N;4;50
337344;240013;6;2017;1;S;5.6;60
337344;240012;6;2017;1;S;5.8;60
337344;240015;6;2017;1;S;8.3;61
337344;240014;6;2017;1;S;6.7;60
337344;240011;6;2017;1;S;6;60
337345;240015;6;2017;1;N;2.2;31
337345;240014;6;2017;1;N;3.2;30
337345;240013;6;2017;1;N;3.3;30
337345;240012;6;2017;1;N;4.7;30
337345;240011;6;2017;1;N;3.5;30
337346;240012;6;2017;1;N;3.6;10
337346;240011;6;2017;1;N;3.5;10
337346;240014;6;2017;1;N;3.5;10
337346;240015;6;2017;1;S;10;12
337346;240013;6;2017;1;N;4.1;10
337347;240012;6;2017;1;S;6.4;10
337347;240015;6;2017;1;S;5.3;12
337347;240014;6;2017;1;S;7.6;10
337347;240013;6;2017;1;N;4.7;10
337347;240011;6;2017;1;S;6.5;10
337348;240013;6;2017;1;N;3.5;30
337348;240011;6;2017;1;S;6.5;30
337348;240015;6;2017;1;S;5.5;32
337348;240012;6;2017;1;N;4.3;30
337348;240014;6;2017;1;N;4.2;30
337349;240011;6;2017;1;S;6.5;60
337349;240015;6;2017;1;S;8.4;61
337349;240013;6;2017;1;S;6.2;60
337349;240014;6;2017;1;S;8.5;60
337349;240012;6;2017;1;S;6.8;60
337350;240012;6;2017;1;N;1.5;50
337350;240014;6;2017;1;S;5;50
337350;240015;6;2017;1;N;1.8;52
337350;240013;6;2017;1;N;2.5;50
337350;240011;6;2017;1;N;3;50
337351;240014;6;2017;1;S;6.7;50
337351;240011;6;2017;1;N;4;50
337351;240015;6;2017;1;N;2;51
337351;240012;6;2017;1;N;3.3;50
337351;240013;6;2017;1;N;4.5;50
337352;240015;6;2017;1;S;6.9;11
337352;240014;6;2017;1;S;8.7;10
337352;240013;6;2017;1;S;5.5;10
337352;240011;6;2017;1;S;7.5;10
337352;240012;6;2017;1;S;9;10
337353;240012;6;2017;1;N;3.6;10
337353;240011;6;2017;1;N;3.5;10
337353;240015;6;2017;1;S;8.1;11
337353;240014;6;2017;1;S;5;10
337353;240013;6;2017;1;N;4.5;10
337354;240013;6;2017;1;S;6.2;10
337354;240014;6;2017;1;S;7;10
337354;240011;6;2017;1;S;5.5;10
337354;240015;6;2017;1;S;7.1;12
337354;240012;6;2017;1;S;6.8;10
337355;240015;6;2017;1;S;9.1;42
337355;240011;6;2017;1;N;4;40
337355;240012;6;2017;1;S;6.5;40
337355;240014;6;2017;1;S;5.6;40
337355;240013;6;2017;1;S;5.2;40
337356;240015;6;2017;1;S;6.3;12
337356;240024;4.5;2016;2;N;2.5;10
337356;240021;6;2017;1;N;3.3;30
337356;240021;6;2016;2;N;1.6;10
337356;240012;6;2016;2;N;1.8;10
337356;240014;6;2017;1;S;5;10
337356;240022;6;2017;1;N;0.5;30
337356;240023;6;2016;2;N;1.1;10
337356;240011;6;2017;1;S;5.5;10
337356;240025;7.5;2016;2;N;2.1;12
337356;240022;6;2016;2;N;0;10
337356;240013;6;2016;2;N;1.6;10
337356;240024;4.5;2017;1;N;1.3;30
337356;240023;6;2017;1;N;2.8;30
337357;240011;6;2017;1;S;5;70
337357;240013;6;2017;1;S;5.2;70
337357;240015;6;2017;1;N;0;72
337357;240014;6;2017;1;N;3.9;70
337357;240012;6;2017;1;S;5.2;70
337358;240014;6;2017;1;S;6.1;10
337358;240011;6;2017;1;N;3.5;10
337358;240012;6;2017;1;N;4;10
337358;240015;6;2017;1;N;0.2;11
337358;240013;6;2017;1;N;4;10
337359;240013;6;2017;1;N;4.4;30
337359;240012;6;2017;1;S;7.4;30
337359;240014;6;2017;1;S;6.3;30
337359;240015;6;2017;1;N;4.2;31
337359;240011;6;2017;1;N;3;30
337360;240014;6;2017;1;S;5;50
337360;240015;6;2017;1;N;0;52
337360;240011;6;2017;1;N;3;50
337360;240012;6;2017;1;N;2.8;50
337360;240013;6;2017;1;N;3;50
337361;240012;6;2017;1;S;5;90
337361;240015;6;2017;1;S;5.1;92
337361;240014;6;2017;1;N;1.6;90
337361;240011;6;2017;1;N;2.5;90
337361;240013;6;2017;1;N;4.2;90
337362;240015;6;2017;1;S;7;21
337362;240013;6;2017;1;S;6.6;20
337362;240014;6;2017;1;S;8.1;20
337362;240011;6;2017;1;S;8;20
337362;240012;6;2017;1;S;7.9;20
337363;240015;6;2017;1;S;6.5;12
337363;240013;6;2017;1;S;6.1;10
337363;240011;6;2017;1;S;8.5;10
337363;240012;6;2017;1;S;8.7;10
337363;240014;6;2017;1;S;8.9;10
337364;240014;6;2017;1;S;5;10
337364;240012;6;2017;1;S;5.6;10
337364;240015;6;2017;1;S;7.3;12
337364;240013;6;2017;1;S;5.2;10
337364;240011;6;2017;1;S;6.5;10
337365;240015;6;2017;1;N;2.2;82
337365;240011;6;2017;1;N;4;80
337365;240013;6;2017;1;N;3.4;80
337365;240014;6;2017;1;S;5;80
337365;240012;6;2017;1;N;3.8;80
337366;240014;6;2017;1;S;5.4;90
337366;240015;6;2017;1;S;7.3;91
337366;240011;6;2017;1;N;4.5;90
337366;240012;6;2017;1;N;4.1;90
337366;240013;6;2017;1;S;5;90
337367;240011;6;2017;1;S;7;40
337367;240014;6;2017;1;S;7.2;40
337367;240013;6;2017;1;S;6.6;40
337367;240015;6;2017;1;S;8.7;42
337367;240012;6;2017;1;S;5.9;40
337368;240013;6;2017;1;S;5.7;10
337368;240011;6;2017;1;S;6;10
337368;240015;6;2017;1;S;9.1;11
337368;240014;6;2017;1;S;7.5;10
337368;240012;6;2017;1;S;8.5;10
337369;240013;6;2017;1;S;5;20
337369;240011;6;2017;1;S;6.5;20
337369;240014;6;2017;1;S;9.5;20
337369;240015;6;2017;1;S;7.5;21
337369;240012;6;2017;1;S;7.1;20
337370;240013;6;2017;1;S;5;20
337370;240012;6;2017;1;S;5.8;20
337370;240014;6;2017;1;S;5.6;20
337370;240011;6;2017;1;N;4.5;20
337370;240015;6;2017;1;S;9.2;21
337371;240011;6;2017;1;N;2;70
337371;240012;6;2017;1;N;3.4;70
337371;240013;6;2017;1;N;3.3;70
337371;240014;6;2017;1;S;6.3;70
337371;240015;6;2017;1;N;0.9;72
337373;240011;6;2017;1;N;3.5;30
337373;240013;6;2017;1;N;4;30
337373;240012;6;2017;1;N;3.6;30
337373;240014;6;2017;1;N;3.9;30
337373;240015;6;2017;1;S;5.8;32
337374;240014;6;2017;1;S;7.5;40
337374;240015;6;2017;1;N;2.2;41
337374;240013;6;2017;1;S;5;40
337374;240011;6;2017;1;N;4.5;40
337374;240012;6;2017;1;S;5.9;40
337375;240014;6;2017;1;S;8.5;100
337375;240012;6;2017;1;N;0.3;100
337375;240013;6;2017;1;N;3.2;100
337375;240015;6;2017;1;S;7.9;102
337375;240011;6;2017;1;S;7;100
337376;240014;6;2017;1;S;8.8;10
337376;240012;6;2017;1;S;8;10
337376;240013;6;2017;1;S;7.6;10
337376;240011;6;2017;1;S;7.5;10
337376;240015;6;2017;1;S;9.1;12
